X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.680000e-02,1.000000e-04
206,-1.58e-01,-2.58e-01,
207,-2.12e-01,-3.06e-01,
208,-1.12e-01,-2.88e-01,
209,-2.23e-01,-3.30e-01,
210,-2.12e-01,-3.18e-01,
211,-1.66e-01,-3.60e-01,
212,-2.20e-01,-3.42e-01,
213,-1.62e-01,-3.78e-01,
214,-1.73e-01,-3.60e-01,
215,-2.27e-01,-4.02e-01,
216,-1.80e-01,-3.84e-01,
217,-2.23e-01,-4.20e-01,
218,-1.80e-01,-4.08e-01,
219,-2.34e-01,-4.38e-01,
220,-2.23e-01,-4.20e-01,
221,-1.76e-01,-4.56e-01,
222,-1.30e-01,-4.38e-01,
223,-2.34e-01,-4.68e-01,
224,-1.73e-01,-4.50e-01,
225,-2.34e-01,-4.74e-01,
226,-1.87e-01,-4.56e-01,
227,-2.30e-01,-4.92e-01,
228,-2.45e-01,-4.68e-01,
229,-1.44e-01,-4.98e-01,
230,-1.73e-01,-4.74e-01,
231,-2.30e-01,-5.04e-01,
232,-1.87e-01,-4.98e-01,
233,-2.30e-01,-4.74e-01,
234,-2.27e-01,-4.98e-01,
235,-1.80e-01,-4.80e-01,
236,-2.27e-01,-4.92e-01,
237,-1.73e-01,-4.68e-01,
238,-2.09e-01,-4.86e-01,
239,-1.58e-01,-4.62e-01,
240,-1.19e-01,-4.80e-01,
241,-2.02e-01,-4.44e-01,
242,-1.80e-01,-4.62e-01,
243,-9.36e-02,-4.32e-01,
244,-1.62e-01,-4.50e-01,
245,-1.01e-01,-4.14e-01,
246,-1.26e-01,-4.32e-01,
247,-7.20e-02,-3.90e-01,
248,-1.01e-01,-4.20e-01,
249,-3.60e-03,-3.66e-01,
250,-7.20e-03,-3.90e-01,
251,-7.56e-02,-3.54e-01,
252,-5.40e-02,-3.66e-01,
253,2.52e-02,-3.24e-01,
254,-2.16e-02,-3.42e-01,
255,3.60e-02,-3.00e-01,
256,-3.60e-03,-3.18e-01,
257,6.12e-02,-2.64e-01,
258,2.16e-02,-2.88e-01,
259,7.56e-02,-2.40e-01,
260,4.32e-02,-2.58e-01,
261,9.72e-02,-2.04e-01,
262,5.76e-02,-2.28e-01,
263,1.08e-01,-1.74e-01,
264,7.20e-02,-1.92e-01,
265,1.51e-01,-1.44e-01,
266,7.92e-02,-1.62e-01,
267,1.37e-01,-1.14e-01,
268,9.36e-02,-1.26e-01,
269,1.58e-01,-7.80e-02,
270,1.08e-01,-9.00e-02,
271,1.55e-01,-3.60e-02,
272,1.84e-01,-6.00e-02,
273,1.12e-01,-6.00e-03,
274,1.19e-01,-1.80e-02,
275,1.73e-01,3.60e-02,
276,1.26e-01,1.80e-02,
277,1.73e-01,7.20e-02,
278,1.30e-01,6.00e-02,
279,1.80e-01,1.08e-01,
280,1.33e-01,9.60e-02,
281,2.02e-01,1.38e-01,
282,1.87e-01,1.26e-01,
283,1.44e-01,1.74e-01,
